nct_id,brief_title,page_rank_score_brief_title,page_rank_score_brief_title_summary_combined
NCT01752257,EF5 in Melanoma Patients,0.002202055997441502,0.0009999329237003677
NCT01760499,"Detection of Immune Cell Infiltration Into Melanomas Treated by PV-10, a Feasibility Study",0.0007225448326698603,0.0009640457623607384
NCT01748747,Vaccine Therapy and Resiquimod in Treating Patients With Stage II-IV Melanoma That Has Been Removed By Surgery,0.0010455950399756604,0.0013185058586374706
NCT01748448,Vitamin D Supplementation in Cutaneous Malignant Melanoma Outcome,0.0010234217879049124,0.0007263305480107668
NCT01703507,Phase I Study of Ipilimumab Combined With Whole Brain Radiation Therapy or Radiosurgery for Melanoma,0.0008950802980249832,0.0009580159553185765
NCT01777776,Safety and Efficacy of LEE011 and LGX818 in Patients With BRAF Mutant Melanoma.,0.00220205599744151,0.002411716500379294
NCT01777802,"Immune Responses in Prostate, Lung, Melanoma and Breast Cancer Patients Following Stereotactic Body Radiotherapy (SBRT), Intensity Modulated Radiotherapy (IMRT) or Brachytherapy",0.0009619471873861171,0.0007623713344373913
NCT01727076,"Recombinant Interleukin-15 in Treating Patients With Advanced Melanoma, Kidney Cancer, Non-small Cell Lung Cancer, or Squamous Cell Head and Neck Cancer",0.0010540249665313567,0.0012316108589235447
NCT01723813,Peptide Vaccinations Plus GM-CT-01 in Melanoma,0.0010586668332141554,0.0011186218647058924
NCT01744171,Vaccine Therapy in Treating Patients With Advanced Stage III-IV Melanoma,0.0012901637744825072,0.0014583900508639567
NCT01744860,Comparison of In-House Methods and Cobas BRAF V600 Mutation Assay in Melanoma Tumor Samples,0.0007697852054493765,0.0009547795053133943
NCT01767454,Study of Dabrafenib +/- Trametinib in Combination With Ipilimumab for V600E/K Mutation Positive Metastatic or Unresectable Melanoma,0.0009501846876492116,0.0009640634237606396
NCT01704287,Study of Pembrolizumab (MK-3475) Versus Chemotherapy in Participants With Advanced Melanoma (P08719/KEYNOTE-002),0.00102215489079675,0.0008820616065373357
NCT01776905,In Vivo Real-time Detection of Circulating Melanoma Cells,0.0010557969146349749,0.0007514068651276536
NCT01740401,CTLA-4 Blockade and Low Dose Cyclophosphamide in Patients With Advanced Malignant Melanoma,0.00109029374163627,0.001073790702362173
NCT01740297,Ipilimumab With or Without Talimogene Laherparepvec in Unresected Melanoma,0.0011229294343264925,0.0010033674150472377
NCT01729663,"Phase II/III Clinical Study CSF470 Plus BCG Plus GM-CSF vs IFN Alpha 2b in Stage IIB, IIC and III Melanoma Patients",0.0011561600651983333,0.0011377558874025395
NCT01701037,Dabrafenib Alone and in Combination With Trametinib Before Surgery in Treating Patients With Locally or Regionally Advanced Melanoma That Can Be Removed By Surgery,0.0011299753714438718,0.0012973636180877675
NCT01701674,Ipilimumab With Lymphodepletion Plus Adoptive Cell Transfer and High Dose IL-2 in Melanoma Mets Pts,0.0009132336690756307,0.000979849929809913
NCT01789827,Aldesleukin Imaging in Viewing Tumor Growth in Patients With Stage IV Melanoma Receiving Ipilimumab or Pembrolizumab Therapy,0.00115197292845355,0.0011711639816231055
NCT01721746,A Study to Compare BMS-936558 to the Physician's Choice of Either Dacarbazine or Carboplatin and Paclitaxel in Advanced Melanoma Patients That Have Progressed Following Anti-CTLA-4 Therapy (CheckMate 037),0.001214108352003206,0.0012092669318900246
NCT01721603,A Phase 2 Prospective Trial of Dabrafenib With Stereotactic Radiosurgery in BRAFV600E Melanoma Brain Metastases,0.0008681628543819018,0.0009136179753586202
NCT01708941,Ipilimumab With or Without High-Dose Recombinant Interferon Alfa-2b in Treating Patients With Stage III-IV Melanoma That Cannot Be Removed by Surgery,0.001124868733719886,0.0012227703381274585
NCT01753089,Dendritic Cell Activating Scaffold in Melanoma,0.001489134759624567,0.0008984768761786631
NCT01754376,Combined BRAF-Targeted Therapy & Immunotherapy for Melanoma,0.0010471944104121801,0.001047383878882313
NCT01763164,Study Comparing the Efficacy of MEK162 Versus Dacarbazine in Unresectable or Metastatic NRAS Mutation-positive Melanoma,0.0009226391150385435,0.0010410552196034103
NCT01775514,"A Non-Interventional Study of the Occurrence Rate of Non-Small Cell Lung Cancer, Colon Cancer, Breast Cancer, Gastric Cancer and Malignant Melanoma in Turkey, and Diagnosis and Treatment Characteristics",0.0008541286040596198,0.0008770062366656354
NCT01726738,LCCC 1128: Open Label Phase II Trial of the BRAF Inhibitor (Dabrafenib) and the MEK Inhibitor (Trametinib) in Unresectable Stage III and Stage IV BRAF Mutant Melanoma; Correlation of Resistance With the Kinome and Functional Mutations,0.0008809354004177922,0.0009940943548839205
NCT01781026,Phase 2 Study of Neoadjuvant Vemurafenib in Melanoma Patients With Untreated Brain Metastases,0.001125647952694142,0.0009254630864717513
NCT01781572,A Phase Ib/II Study of LEE011 in Combination With MEK162 in Patients With NRAS Mutant Melanoma,0.001430793390624341,0.0011637091736439468
NCT01709162,Study to Compare the Effect of Ipilimumab Retreatment With That of Chemotherapy in Advanced Melanoma,0.0009808227595075629,0.0011869773434438774
NCT01782508,A Phase II Study of Imatinib Versus Interferon as Adjuvant Therapy in KIT-mutated Melanoma,0.0008980554070717413,0.0008927470725573363
NCT02836548,HDAC Inhibitor Vorinostat in Resistant BRAF V600 Mutated Advanced Melanoma,0.0008430448476919802,0.0010515371965340895
NCT02891616,18F-FLT PET Imaging in Patients With Advanced Melanoma,0.0011752138533446367,0.0011722034232789478
NCT02879474,Study of Risk Factors and Clinical Characterization of Rapidly Growing Melanoma,0.0010181499418794437,0.0008369798338305013
NCT02819843,"A Study of T-VEC (Talimogene Laherparepvec) With or Without Radiotherapy for Melanoma, Merkel Cell Carcinoma, or Other Solid Tumors",0.0008748960026191511,0.000901145569287562
NCT02884362,Prospective Melanoma Database,0.0014491462581061002,0.0005277858889169122
NCT02883933,Clinical and Histological Features of Head and Neck Melanoma,0.0010372027926773024,0.0005801712768135542
NCT02828202,Follow-up of a National Cohort of Melanoma Stage IV and Unresectable Stage III Patients,0.0012954004363712357,0.0014499148215955284
NCT02828345,Bio-marker Analysis Using Circulating Tumor Cells in Patients With Melanoma,0.001228579407621757,0.0012092682128676286
NCT02874040,Phase II Evaluating Endoresection of the Tumor Scar or Transpupillary Thermotherapy When Endoresection is Not Feasible After Proton Beam Therapy for the Treatment of Large Uveal Melanomas (Endoresection-Laser),0.000735701666580176,0.0009359832876724816
NCT02858869,Pembrolizumab and Stereotactic Radiosurgery for Melanoma or Non-Small Cell Lung Cancer Brain Metastases,0.0007765422537253422,0.0009652903386409342
NCT02858921,"Neoadjuvant Dabrafenib, Trametinib and/or Pembrolizumab in BRAF Mutant Resectable Stage III Melanoma",0.0008261328145327477,0.0010305268742224541
NCT02854124,Tracing Dissemination of Melanoma Cells in Healthy Tissues,0.0010625730641275226,0.0008830869028315586
NCT02854657,Teaching Skin Self -Examination to Melanoma Patients and Their Skin Check Partners,0.0010674254623316234,0.0009399183915083138
NCT02897765,"A Personalized Cancer Vaccine (NEO-PV-01) w/ Nivolumab for Patients With Melanoma, Lung Cancer or Bladder Cancer",0.0010087687681564392,0.0011660788766210647
