nct_id,brief_title,page_rank_score_brief_title,page_rank_score_brief_title_summary_combined
NCT01752257,EF5 in Melanoma Patients,0.002210210101481055,0.001004560648989096
NCT01760499,"Detection of Immune Cell Infiltration Into Melanomas Treated by PV-10, a Feasibility Study",0.0007256802297231509,0.0009675621543600301
NCT01748747,Vaccine Therapy and Resiquimod in Treating Patients With Stage II-IV Melanoma That Has Been Removed By Surgery,0.001050953419840024,0.0013247839396066836
NCT01748448,Vitamin D Supplementation in Cutaneous Malignant Melanoma Outcome,0.0010268849374906281,0.0007286968950205168
NCT01703507,Phase I Study of Ipilimumab Combined With Whole Brain Radiation Therapy or Radiosurgery for Melanoma,0.0008987242949303474,0.0009616541157504332
NCT01777776,Safety and Efficacy of LEE011 and LGX818 in Patients With BRAF Mutant Melanoma.,0.002210210101481063,0.0024209356181150096
NCT01777802,"Immune Responses in Prostate, Lung, Melanoma and Breast Cancer Patients Following Stereotactic Body Radiotherapy (SBRT), Intensity Modulated Radiotherapy (IMRT) or Brachytherapy",0.0009665628007529965,0.0007654842376875876
NCT01727076,"Recombinant Interleukin-15 in Treating Patients With Advanced Melanoma, Kidney Cancer, Non-small Cell Lung Cancer, or Squamous Cell Head and Neck Cancer",0.0010594013837465967,0.0012370671657208356
NCT01723813,Peptide Vaccinations Plus GM-CT-01 in Melanoma,0.001062434239340254,0.001123061802406699
NCT01744171,Vaccine Therapy in Treating Patients With Advanced Stage III-IV Melanoma,0.0012959842992821841,0.00146547671668365
NCT01744860,Comparison of In-House Methods and Cobas BRAF V600 Mutation Assay in Melanoma Tumor Samples,0.000772301894165902,0.0009582704395934303
NCT01767454,Study of Dabrafenib +/- Trametinib in Combination With Ipilimumab for V600E/K Mutation Positive Metastatic or Unresectable Melanoma,0.0009555917884484181,0.0009679403720194045
NCT01704287,Study of Pembrolizumab (MK-3475) Versus Chemotherapy in Participants With Advanced Melanoma (P08719/KEYNOTE-002),0.0010262737730251967,0.0008855729961470839
NCT01776905,In Vivo Real-time Detection of Circulating Melanoma Cells,0.0010595409826060556,0.0007549022336988184
