nct_id,brief_title,page_rank_score_brief_title,page_rank_score_brief_title_summary_combined
NCT01728181,A Phase I/II Study of Tivozanib and Erlotinib as Initial Treatment for Metastatic Non-small Cell Lung Cancer Assigned by VeriStrat® Serum Proteomic Evaluation,0.0006603251774652495,0.0007630266897413274
NCT01731587,Anti-cancer MUC1-specific Immunotherapy for Unresectable Stage III Non-small Cell Lung Cancer,0.00058691612504157,0.0006593715032903857
NCT01710319,Mechanisms of Immunosurveillance for Lung Cancer,0.0008761522936284466,0.0005759363761077558
NCT01752101,Identification of a Plasma Proteomic Signature for Lung Cancer,0.0005097225305501428,0.00046461034941465125
NCT01752647,CT Screening For Lung Cancer in High Risk Patients: the Russian Study.,0.0007006468357077241,0.000543882406829416
NCT01788566,A Study of Gemcitabine-Cisplatin Chemotherapy Plus Necitumumab in the First-Line Treatment of Participants With Squamous Lung Cancer,0.0005215855595449652,0.0005924909057641141
NCT01748981,"Fitness, Activity and Lung Cancer Study",0.0007549562371772945,0.0004334654434670216
NCT01770795,A Phase II Trial of Genexol-PM and Gemcitabine in Patients With Advanced Non-small-cell Lung Cancer,0.0006845367507050627,0.0006650515306500652
NCT01727076,"Recombinant Interleukin-15 in Treating Patients With Advanced Melanoma, Kidney Cancer, Non-small Cell Lung Cancer, or Squamous Cell Head and Neck Cancer",0.0007206712833482551,0.0007770272120755809
NCT01744925,Icotinib at Different Doses in Second-line Treatment for Non-small Cell Lung Cancer Patients With Wild Type EGFR,0.0008178394929069273,0.0009227320814460131
NCT01767974,Comparison of Sequencing and PNA Clamping of EGFR Gene in Patients With Non-Small Cell Type Lung Cancer,0.0006849253886691104,0.000565711088488566
NCT01755624,Effect of TTFields (150kHz) in Non-small Cell Lung Cancer (NSCLC) Patients With 1-5 Brain Metastases Following Optimal Standard Local Treatment (COMET),0.0007289255916217805,0.0006989394968844927
NCT01707888,VATS Major Lung Resection for Chinese Early-stage Non-small Cell Lung Cancer,0.0006032218583986474,0.0007803544657525909
NCT01741155,Study of SPI-1620 in Combination With Docetaxel Versus Docetaxel Alone for Patients With Non Small-cell Lung Cancer (NSCLC),0.000665632860468691,0.0008001540874049603
NCT01741506,Coagulation Profile in Patients Undergoing Video Assisted Thorascopic Surgery (VATS) for Lung Cancer,0.0005636047301263832,0.0005121694944279867
NCT01737112,99mTc-3PRGD2 SPECT/CT in Lung Cancer Patients,0.0007052390578817688,0.0005790902343984473
NCT01737216,Pilot Study of Zoledronic Acid in Combination With First-line Chemotherapy in Aged Patients With Lung Cancer,0.0006836965860341882,0.0006783488583543737
NCT01789892,Methylprednisolone Before Fludeoxyglucose-Labeled Positron Emission Tomography in Patients With Lung Cancer,0.000576958825418459,0.0005550378949065952
NCT01721759,Study of Nivolumab (BMS-936558) in Patients With Advanced or Metastatic Squamous Cell Nonsmall-cell Lung Cancer Who Have Received At Least 2 Prior Systemic Regimens,0.0007999619372756973,0.0007051701064811311
NCT01749072,Vinorelbine-ifosfamide Versus Gefitinib for EGFR Gene Mutation Negative Non-small Cell Lung Cancer Patients,0.0006883353053707157,0.0006701050901770761
NCT01719068,Early Detection of Lung Cancer and Mesothelioma in Workers Exposed to Asbestos,0.00051085663366308,0.00041081451997440735
NCT01724801,Icotinib or Whole Brain Irradiation in EGFR-mutant Lung Cancer,0.0006756528720060448,0.0005153706494080836
NCT01743586,Respiratory Muscle Function Changes and Effects of Chest Physiotherapy Education Interventionin Advanced Lung Cancer,0.00045806361635628685,0.0004993119914039953
NCT01771796,Training Effects Following Resection Surgery in Patients With Lung Cancer,0.0006374931606784594,0.0005715669350593513
NCT01778920,Pilot and Feasibility Study of the Imaging Potential of EC17: Intraoperative Folate-fluorescein Conjugate (EC17) Lung Cancer (CA),0.0004262299400393687,0.0006452230355084973
NCT01708954,Erlotinib Hydrochloride and Cabozantinib-s-Malate Alone or in Combination as Second or Third Line Therapy in Treating Patients With Stage IV Non-small Cell Lung Cancer,0.0007181224515673016,0.0008060235759425257
NCT01797913,The Study of Gemcitabine in the Maintenance Treatment of Advanced Non-small Cell Lung Cancer,0.0007365199582581268,0.0010326613175426762
NCT01799980,Evaluation of Endobronchial Ultrasound (EBUS) for Staging Lung Cancer,0.0006412800339355512,0.0005407494903658109
NCT01799395,Prevalence and Incidence of Central Airway Obstruction in Advanced Lung Cancer,0.0005855720833302357,0.0005028349306000505
NCT01720186,Evaluation of a Pneumotachograph (SPI) for the Production of PET and CT Acquisitions Synchronized With Breath for the Assessment of Extension of Lung Cancer,0.0004301636063166723,0.000486578126797178
NCT01720836,Study of the Immune Response of MUC1 (Mucin1) Peptide Vaccine for Non-small Cell Lung Cancer,0.0006184603275202363,0.0006051507186087334
NCT01780181,Clinical Study of Chemotherapy Combined With Chinese Medicine on Survival Affect of Elderly Patients With Lung Cancer,0.0006424648510306929,0.0008213843325653548
NCT01772797,Phase Ib Study of LDK378 and AUY922 in ALK-rearranged Non-small Cell Lung Cancer,0.0010190178728322625,0.0009062698639033638
NCT01796288,The Value of Radiotherapy in the Oligometastatic Non-squamous Non-small Cell Lung Cancer With Clinical Benefits From Erlotinib as Second-line Treatment,0.0006212279585122397,0.0007139286155260372
NCT01763671,Paclitaxel-bevacizumab in Advanced Lung Cancer,0.0006140977509791697,0.0006025995428012258
NCT01793155,"Effects of Inspiratory Muscle Training After Lung Cancer Surgery, a Randomized Controlled Trial",0.00043954558727888205,0.00047939151638451123
NCT01705184,Re-introduction of Pemetrexed and Cisplatin With Prolonged Angiogenic Blocking by Bevacizumab in Advanced Lung Cancer.,0.0004754256031445427,0.00042674055901822087
NCT01757158,Cesium-131 Seed Brachytherapy Plus Subtotal Resection for Lung Cancer Patients,0.0005673491105958622,0.0007387733387102364
NCT01781741,Stereotactic Body Radiation Therapy After Surgery in Treating Patients With Stage III-IV Non-small Cell Lung Cancer,0.0007424012826624645,0.0007340710071462952
NCT01781988,Personalized Therapy in Non-small Cell Lung Cancer,0.0009470300251387546,0.0006304459295133771
NCT01714037,A Clinical Study on the Safety and Efficacy of Debio 0932 in Combination With Standard of Care in Patients With Non-small Cell Lung Cancer [NSCLC],0.0007706113656270571,0.000789287167698462
NCT01786590,Endobronchial Ultrasound-guided Transbronchial Needle Aspiration for Lymph Node Staging in Patients With Non-small Cell Lung Cancer Pursuing Stereotactic Body Radiotherapy (SBRT),0.0006717569396055436,0.0005439148039856291
NCT01782287,Proteome-based Immunotherapy of Lung Cancer Brain Metastases,0.0006354924326855409,0.00045626890484078684
NCT01717482,Metformin as a Chemoprevention Agent in Non-small Cell Lung Cancer,0.0006170971046053842,0.0007284574002915863
NCT01745484,Role of SPECT in Radiotherapy of Lung Cancer and Toxicity Evaluation,0.00046286860447477304,0.0006090036757223956
NCT02841228,Intensity-modulated Radiotherapy (IMRT) With Simultaneous Integrated Boost (SIB) for Inoperable Non-small-cell Lung Cancer,0.0009521473775157775,0.0004829967586867105
NCT02895503,Yoga in Improving Quality of Life in Patients With Non-small Cell Lung Cancer Undergoing Treatment,0.0007513602320423336,0.0008712117336641521
NCT02855281,Sensitivity of PDL-1-analysis From Pleural Effusion in Non-small Cell Lung Cancer,0.0007099276351569033,0.0006232709920602019
NCT02877966,Evaluation of the Effects of a Mixture of Amino Acids (Amixea) on Lean Body Mass and Muscle Strengh of Patients With Unresectable Advanced Non-small Cell Lung Cancer,0.0007253241137945419,0.0007330754936217027
