nct_id,brief_title,page_rank_score_brief_title,page_rank_score_brief_title_summary_combined
NCT01728181,A Phase I/II Study of Tivozanib and Erlotinib as Initial Treatment for Metastatic Non-small Cell Lung Cancer Assigned by VeriStrat® Serum Proteomic Evaluation,0.0006825983597905101,0.0007879728604259108
NCT01731587,Anti-cancer MUC1-specific Immunotherapy for Unresectable Stage III Non-small Cell Lung Cancer,0.0006070910045617511,0.0006816047000951044
NCT01710319,Mechanisms of Immunosurveillance for Lung Cancer,0.0009021799653660105,0.0005943586724863186
NCT01752101,Identification of a Plasma Proteomic Signature for Lung Cancer,0.0005255409530150316,0.0004790247580351246
NCT01788566,A Study of Gemcitabine-Cisplatin Chemotherapy Plus Necitumumab in the First-Line Treatment of Participants With Squamous Lung Cancer,0.0005375101352848902,0.0006103310474956372
NCT01748981,"Fitness, Activity and Lung Cancer Study",0.000777608337676725,0.0004469542542218112
NCT01770795,A Phase II Trial of Genexol-PM and Gemcitabine in Patients With Advanced Non-small-cell Lung Cancer,0.0007065531076586638,0.0006889269301261579
NCT01727076,"Recombinant Interleukin-15 in Treating Patients With Advanced Melanoma, Kidney Cancer, Non-small Cell Lung Cancer, or Squamous Cell Head and Neck Cancer",0.0007457030820519831,0.0008034760642298751
NCT01744925,Icotinib at Different Doses in Second-line Treatment for Non-small Cell Lung Cancer Patients With Wild Type EGFR,0.0008454757109076226,0.0009545071430588242
NCT01767974,Comparison of Sequencing and PNA Clamping of EGFR Gene in Patients With Non-Small Cell Type Lung Cancer,0.0007076218058149496,0.0005856710427368298
NCT01755624,Effect of TTFields (150kHz) in Non-small Cell Lung Cancer (NSCLC) Patients With 1-5 Brain Metastases Following Optimal Standard Local Treatment (COMET),0.0007535159995907102,0.0007216687296576181
NCT01707888,VATS Major Lung Resection for Chinese Early-stage Non-small Cell Lung Cancer,0.0006226829663178321,0.0008058134310804904
NCT01741155,Study of SPI-1620 in Combination With Docetaxel Versus Docetaxel Alone for Patients With Non Small-cell Lung Cancer (NSCLC),0.0006870632766014911,0.0008284113975773755
NCT01741506,Coagulation Profile in Patients Undergoing Video Assisted Thorascopic Surgery (VATS) for Lung Cancer,0.0005812640789650476,0.0005282927315593666
NCT01737112,99mTc-3PRGD2 SPECT/CT in Lung Cancer Patients,0.0007269624344156722,0.0005969276198424214
NCT01789892,Methylprednisolone Before Fludeoxyglucose-Labeled Positron Emission Tomography in Patients With Lung Cancer,0.0005951679411048739,0.0005724137968432697
NCT01721759,Study of Nivolumab (BMS-936558) in Patients With Advanced or Metastatic Squamous Cell Nonsmall-cell Lung Cancer Who Have Received At Least 2 Prior Systemic Regimens,0.000827687001756381,0.0007305278227693733
NCT01749072,Vinorelbine-ifosfamide Versus Gefitinib for EGFR Gene Mutation Negative Non-small Cell Lung Cancer Patients,0.0007106964869693806,0.0006900103569550802
NCT01724801,Icotinib or Whole Brain Irradiation in EGFR-mutant Lung Cancer,0.0006981459417748227,0.0005332264066264248
NCT01743586,Respiratory Muscle Function Changes and Effects of Chest Physiotherapy Education Interventionin Advanced Lung Cancer,0.00047286371961440687,0.0005160192967294721
NCT01771796,Training Effects Following Resection Surgery in Patients With Lung Cancer,0.0006571029232236994,0.0005898737314769777
NCT01778920,Pilot and Feasibility Study of the Imaging Potential of EC17: Intraoperative Folate-fluorescein Conjugate (EC17) Lung Cancer (CA),0.00043962924261729645,0.0006647264642819536
NCT01708954,Erlotinib Hydrochloride and Cabozantinib-s-Malate Alone or in Combination as Second or Third Line Therapy in Treating Patients With Stage IV Non-small Cell Lung Cancer,0.0007415866139544526,0.0008336219248110611
NCT01797913,The Study of Gemcitabine in the Maintenance Treatment of Advanced Non-small Cell Lung Cancer,0.0007617928075640434,0.0010686533076396498
NCT01799980,Evaluation of Endobronchial Ultrasound (EBUS) for Staging Lung Cancer,0.000661116271590375,0.0005580386560776927
NCT01799395,Prevalence and Incidence of Central Airway Obstruction in Advanced Lung Cancer,0.0006052163421058684,0.0005190885982991462
