nct_id,brief_title,page_rank_score_brief_title,page_rank_score_brief_title_summary_combined
NCT01762020,Barrier Film vs. Standard Skin Care in Preventing Dermatitis in Women With Breast Cancer Receiving Radiation,0.0002488917053973833,0.00023331520492881467
NCT01728506,An Internet-based Weight Loss and Exercise Intervention for Breast Cancer Survivors,0.00033541082997543047,0.0003599988446807181
NCT01731769,Preventing Seroma Formation After Axillary Lymph Node Dissection for Breast Cancer by Early Vacuum Assisted Closure,0.0002777079586466657,0.0002469590888431395
NCT01785420,Pre Operative Trastuzumab in Operable Breast Cancer,0.000492637956478363,0.0004907001664612074
NCT01758445,Proton Radiation for Stage II/III Breast Cancer,0.00035062887905492,0.0003146212465176986
NCT01752907,Effect of Patient Education on Reported Bone Pain in Breast Cancer Patients Receiving Chemotherapy and Pegfilgrastim,0.00030620278828837614,0.0003249499225073207
NCT01788839,Longitudinal Sexual and Reproductive Health Study of Women With Breast Cancer and Lymphoma,0.0002908786819887878,0.0002932004562927777
NCT01766297,Phase II Protocol of Proton Therapy for Partial Breast Irradiation in Early Stage Breast Cancer,0.00026230296743599965,0.0003165066970095992
NCT01784120,A Phase II Trial of Doxorubicin and Genexol-PM in Patients With Advanced Breast Cancer,0.0003390277791004133,0.00028642370145354017
NCT01777958,HELENA Study: An Observational Study of Perjeta (Pertuzumab) in First-Line Treatment in Patients With Her2-Positive Advanced Breast Cancer After Adjuvant Herceptin Therapy,0.0003601788084883346,0.00036734023984726755
NCT01777802,"Immune Responses in Prostate, Lung, Melanoma and Breast Cancer Patients Following Stereotactic Body Radiotherapy (SBRT), Intensity Modulated Radiotherapy (IMRT) or Brachytherapy",0.00029737748499019463,0.0002006977976180787
NCT01727362,Evaluation of Effectiveness of Acupuncture on Quality of Life in Patients With Breast Cancer Receiving Chemotherapy,0.0003147254930321642,0.00039323815083876164
NCT01723774,PD 0332991 and Anastrozole for Stage 2 or 3 Estrogen Receptor Positive and HER2 Negative Breast Cancer,0.00025803138233746023,0.00030917418219650485
NCT01723592,The Ability of Orally Administered Lactobacillus Species to Improve the Quality of the Vaginal Flora of Women With Breast Cancer and Chemotherapy.,0.0002563909547477532,0.00029041372195388177
NCT01723943,Educational Counseling in Improving Communication and Quality of Life in Spouses and Breast Cancer Patients,0.0003179116635024527,0.0002830128390614945
NCT01767168,Study to Test the Value of a Pain Modulation Test in Predicting Persistent Postoperative Pain After Breast Cancer Surgery,0.00028150436512093996,0.0002833293909907325
NCT01776008,Akt Inhibitor MK-2206 and Anastrozole With or Without Goserelin Acetate in Treating Patients With Stage II-III Breast Cancer,0.00029987201741185946,0.0003323574576282308
NCT01791998,Magnetic Resonance Thermal Image Guided Laser Interstitial Thermal Therapy in Treating Patients With Breast Cancer,0.0002965311674785476,0.00028050954817641357
NCT01791985,AZD4547 & Anastrozole or Letrozole (NSAIs) in ER+ Breast Cancer Patients Who Have Progressed on NSAIs (RADICAL),0.00036109997455094627,0.00036624973488274095
NCT01736605,The Effect of Meditation and Massage Therapy for Breast Cancer Patients Undergoing Tissue Reconstruction,0.00029821928552751766,0.0002901116943526802
NCT01736306,Biomarkers for Breast Cancer Risk in African American Women,0.00047907240132673805,0.0002846523765655406
NCT01755208,Light-Scattering Spectroscopy for Detection of Breast Cancer,0.00033465643631217217,0.0003301860992214525
NCT01795612,Adapted Physical Activity Effect on Aerobic Function and Fatigue at Home in Patients With Breast Cancer Treated in Adjuvant or Neoadjuvant Phase,0.0003054701824413359,0.00035539482874222776
NCT01740271,A Study of Genetic Based Chemotherapy Dosing for Breast Cancer Patients,0.0003724099217932551,0.00035819051540782816
NCT01740323,Phase II Study of Curcumin vs Placebo for Chemotherapy-Treated Breast Cancer Patients Undergoing Radiotherapy,0.0003479338237059433,0.000340823567308691
NCT01740427,A Study of Palbociclib (PD-0332991) + Letrozole vs. Letrozole For 1st Line Treatment Of Postmenopausal Women With ER+/HER2- Advanced Breast Cancer (PALOMA-2),0.00031893724418684234,0.0003338496816398832
NCT01741883,Side Effect Prevention Training (SEPT) for Nocebo Effects in Breast Cancer Patients,0.0003182899726129031,0.00038582629994110676
NCT01732939,Phase II Study of Neoadjuvant Chemotherapy Regimen Choice in Breast Cancer,0.00033741808451625454,0.0003579224624548822
NCT01729884,Vaccine Therapy in Treating Patients With Stage IV Hormone Receptor Positive Breast Cancer,0.0003084778781041716,0.0003384223948279729
NCT01729832,Stereotactic Image-Guided Navigation During Breast Reconstruction in Patients With Breast Cancer,0.0002966737827500374,0.00027866348046140293
NCT01737970,A Study to Correlate Ultrasound Elastography With Histopathology to Monitor the Response of Locally Advanced Breast Cancer to Neoadjuvant Chemotherapy,0.0003124861045306118,0.00040727043602292447
NCT01779206,ADAPT - Adjuvant Dynamic Marker-Adjusted Personalized Therapy Trial Optimizing Risk Assessment and Therapy Response Prediction in Early Breast Cancer,0.00028492825021142135,0.0004089361719294408
