nct_id,brief_title,page_rank_score_brief_title,page_rank_score_brief_title_summary_combined
NCT02860936,Lenvatinib in Recurrent and/or Metastatic Adenoid Cystic Carcinomas of the Salivary Glands: ACC-LEN14,0.04540006022795707,0.0450576991086365
NCT02859012,Study of Axitinib in Patients With Recurred or Metastatic Adenoid Cystic Carcinoma,0.057432186781497314,0.06248287371318419
NCT02883374,Chidamide for Advanced Cephalic and Cervical Adenocystic Carcinoma: Evaluation of Efficiency and Safety,0.033989681353181755,0.028841875054873966
NCT01524692,Study of Dovitinib (TKI258) in Adenoid Cystic Carcinoma,0.05287910214466947,0.05157936750174595
NCT01558661,"Axitinib (AG-013736) in Patients With Progressive, Recurrent/Metastatic Adenoid Cystic Carcinoma",0.055132185515101816,0.058131762551877374
NCT00581360,Phase II Trial of Doxorubicin and Bortezomib in Patients With Incurable Adenoid Cystic Carcinoma of the Head and Neck,0.045104145320355185,0.04665058332961812
NCT02780310,Testing Lenvatinib in Patients With Adenoid Cystic Carcinoma,0.053004088358081305,0.048244643369779704
NCT02775370,A Study of Apatinib in Metastatic Adenoid Cystic Carcinoma of the Head and Neck,0.052364390396129515,0.05658107229660212
NCT03087019,Pembrolizumab With or Without Radiation in Patients With Recurrent or Metastatic Adenoid Cystic Carcinoma,0.04909864789712994,0.04971466037075039
NCT00886132,A Study of Sunitinib in Recurrent and/or Metastatic Adenoid Cystic Carcinoma of the Salivary Glands,0.04993854946673161,0.04720739909530069
NCT01678105,A Phase II Study of Dovitinib in Recurrent and/or Metastatic Adenoid Cystic Carcinoma of the Salivary Glands,0.05364201068489051,0.051740481854351456
NCT00180921,Study of Imatinib (Glivec) in Patients With Adenoid Cystic Carcinoma of the Head and Neck,0.049933140396164616,0.058829393588520615
NCT01175980,"Vorinostat in Treating Patients With Locally Advanced, Recurrent, or Metastatic Adenoid Cystic Carcinoma",0.05094245483284747,0.051518116985276516
NCT01192087,"Adenoid Cystic Carcinoma, Erbitux, and Particle Therapy",0.04119708271856616,0.03679962684588815
NCT01152840,Study of RAD001 in Adenoid Cystic Carcinoma,0.06572476444892672,0.045738697244368486
NCT02098538,"Regorafenib in Patients With Progressive, Recurrent/Metastatic Adenoid Cystic Carcinoma",0.05403045274113427,0.05577753673792743
NCT00077428,"Bortezomib Followed by the Addition of Doxorubicin at Disease Progression in Treating Patients With Locally Advanced, Recurrent, or Metastatic Adenoid Cystic Carcinoma (Cancer) of the Head and Neck",0.054689940628632416,0.047072134549766484
NCT01417143,Dovitinib in Adenoid Cystic Carcinoma,0.056828429534911865,0.07072747061014184
NCT02942693,Trail Evaluating Particle Therapy With or Without Apatinib for H&N Adenoid Cystic Carcinoma,0.04267762128072007,0.0423525100292761
NCT02662608,Compassionate Use of Brontictuzumab for Adenoid Cystic Carcinoma (ACC),0.03599106527237091,0.044952095162113875
